what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873695436
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1434873697541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873699569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873709296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873710739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873760790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873760913
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1434873762632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873765557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873768163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1434873768171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873772151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873775684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873777840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873778587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873794560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873795421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1434873795428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873796360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873804765
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1434873806494
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1434873806556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873817446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873827501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873830559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873831438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434873831583
closed,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1434873831583
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434873836034
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1434873836093
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1434873837067
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434873838727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873839124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1434873846839
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1434873847198
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1434873849528
