what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326515640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326517517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326534561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326539895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326546602
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1435326547794
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1435326548913
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1435326550293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326551179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326562781
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1435326562796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326563789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326569802
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435326581549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326587964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326589035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1435326589040
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1435326591059
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1435326592469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326593363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326603040
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326605327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326609635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326640522
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1435326642770
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1435326644011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1435326665796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435326667723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326670919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326674857
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326674925
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326674961
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1435326676978
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1435326678204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326679011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326686101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326691556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326698249
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326702483
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1435326702559
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326702559
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435326703210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326705656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326706634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1435326706640
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1435326708198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1435326712759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326714115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326720952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326726490
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1435326726931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326733817
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1435326734729
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1435326736714
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326737930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1435326744650
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1435326746520
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1435326747781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326748699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326768088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326769227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326772759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326773945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435326790032
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326790066
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326791645
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1435326792769
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326793754
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1435326797686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1435326800441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1435326801826
