what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426838726805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426838815699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426838836040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426838838195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426838841445
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1426838841758
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1426838842583
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1426838843219
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1426838843294
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1426838843301
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1426838843336
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1426838843394
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1426838843417
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1426838843633
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1426838843815
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1426838843857
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1426838843939
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1426838844559
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1426838844560
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1426838844657
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1426838844719
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1426838845059
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1426838845486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426838845793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426838873898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426838877609
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1426839141596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426839576860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426839812324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426839958766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840230256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840233477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840233616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840236780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840258132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840262005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840452482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840457459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840489075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840489742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840490348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840491407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840512686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840513156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840643398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840658890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840659421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840665618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840873075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840878292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840880789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840889377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840890524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840897733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840900748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840909063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426840914257
